FL_MONTH,DEP_HOUR,OP_UNIQUE_CARRIER,ORIGIN,DEST,DELAY_CATEGORY
11,17,AS,SAN,PDX,NO_DELAY
3,20,OO,DEN,FAR,NO_DELAY
8,14,AA,CMH,LGA,MAJOR_DELAY
5,16,WN,LAX,ABQ,NO_DELAY
4,15,OO,LAR,DEN,NO_DELAY
10,20,NK,CLE,LAS,NO_DELAY
9,8,OO,DTW,AZO,NO_DELAY
10,7,OO,GSO,LGA,NO_DELAY
1,5,WN,SLC,OAK,NO_DELAY
7,12,WN,LAS,SLC,NO_DELAY
6,14,MQ,BHM,ORD,NO_DELAY
5,6,B6,BTV,JFK,MINOR_DELAY
8,20,MQ,DFW,CLL,NO_DELAY
10,9,UA,LAX,SFO,NO_DELAY
7,8,NK,LAS,SEA,MAJOR_DELAY
10,20,OO,ORD,GRB,NO_DELAY
3,17,OO,SLC,SEA,NO_DELAY
8,4,AA,BOS,DFW,NO_DELAY
8,11,OO,DSM,MSP,NO_DELAY
8,17,MQ,DFW,ACT,NO_DELAY
9,18,OO,RDM,SFO,NO_DELAY
3,17,DL,SEA,ORD,NO_DELAY
4,21,DL,ATL,ROC,NO_DELAY
2,16,UA,LAX,AUS,NO_DELAY
11,7,AA,STL,DFW,NO_DELAY
5,17,UA,SNA,IAH,SEVERE_DELAY
8,12,MQ,MIA,PIT,MINOR_DELAY
11,7,WN,MDW,BWI,NO_DELAY
7,5,WN,OAK,SAN,NO_DELAY
10,20,OH,CLT,FWA,NO_DELAY
4,13,WN,BNA,TPA,NO_DELAY
11,8,WN,SMF,GEG,NO_DELAY
4,12,DL,PHX,DTW,NO_DELAY
2,0,OH,DCA,BGR,SEVERE_DELAY
10,16,WN,DAL,MAF,NO_DELAY
10,10,OO,SFO,ABQ,NO_DELAY
2,16,DL,JFK,SAN,NO_DELAY
6,11,WN,SFO,PHX,NO_DELAY
4,6,DL,MEM,DTW,NO_DELAY
4,15,OH,GSP,CLT,MINOR_DELAY
1,13,WN,OKC,DAL,NO_DELAY
8,9,OO,RNO,PDX,NO_DELAY
10,19,AS,LAX,SJC,NO_DELAY
7,10,WN,TPA,SDF,NO_DELAY
6,15,EV,IAH,CLL,MINOR_DELAY
2,18,9E,ATL,SGF,MAJOR_DELAY
4,18,WN,MSP,STL,NO_DELAY
7,13,UA,ORD,MSY,MINOR_DELAY
10,7,YV,PHX,BUR,NO_DELAY
3,18,OH,AGS,CLT,NO_DELAY
4,20,DL,DTW,LAS,NO_DELAY
11,21,WN,DEN,PHX,NO_DELAY
9,7,WN,BOS,MDW,NO_DELAY
8,18,9E,TLH,ATL,NO_DELAY
5,20,DL,ATL,SJC,NO_DELAY
9,14,YV,CVG,IAD,NO_DELAY
7,23,B6,SJC,JFK,NO_DELAY
6,19,NK,ATL,FLL,NO_DELAY
8,13,DL,ATL,ECP,NO_DELAY
3,10,OO,MBS,ORD,NO_DELAY
12,13,DL,SRQ,ATL,NO_DELAY
12,18,WN,KOA,HNL,NO_DELAY
3,19,WN,CMH,RSW,NO_DELAY
4,12,UA,ORD,IAH,NO_DELAY
9,15,AA,PHX,IAH,NO_DELAY
6,11,NK,LAS,OAK,NO_DELAY
11,11,AS,JFK,LAX,NO_DELAY
4,10,WN,LAX,RNO,NO_DELAY
5,9,OO,SLC,STL,NO_DELAY
5,12,AA,KOA,LAX,NO_DELAY
11,16,WN,MCI,SAN,NO_DELAY
4,11,WN,BNA,RDU,NO_DELAY
9,12,WN,DAL,HOU,NO_DELAY
9,13,DL,ATL,SLC,NO_DELAY
11,23,DL,SMF,ATL,NO_DELAY
5,17,DL,ATL,DTW,NO_DELAY
12,9,DL,MCO,MSP,NO_DELAY
3,17,DL,SLC,CLE,NO_DELAY
3,12,DL,ATL,JFK,NO_DELAY
10,12,MQ,PVD,ORD,NO_DELAY
4,10,DL,CLT,ATL,MINOR_DELAY
1,12,AA,MIA,LAX,NO_DELAY
6,8,G4,SGF,SFB,NO_DELAY
9,20,UA,ANC,EWR,NO_DELAY
6,9,WN,SMF,SAN,NO_DELAY
3,18,OO,TUS,IAH,SEVERE_DELAY
6,6,YV,ELP,PHX,NO_DELAY
3,17,OO,SGU,DEN,NO_DELAY
11,17,YX,ORD,CMH,NO_DELAY
2,15,WN,MCI,AUS,NO_DELAY
12,21,DL,ATL,AGS,NO_DELAY
8,23,UA,RNO,ORD,NO_DELAY
6,9,OO,RNO,SFO,MAJOR_DELAY
8,5,WN,AUS,LAX,NO_DELAY
6,10,DL,ORD,LGA,NO_DELAY
11,16,WN,TPA,LGA,NO_DELAY
1,18,WN,EWR,AUS,NO_DELAY
7,14,WN,LBB,DAL,NO_DELAY
3,21,AA,OGG,PHX,NO_DELAY
3,0,AA,SFO,DFW,NO_DELAY
7,9,YX,CLT,LGA,NO_DELAY
3,13,UA,ORD,PHX,NO_DELAY
3,10,WN,LAS,MKE,NO_DELAY
1,14,DL,SRQ,ATL,NO_DELAY
5,14,9E,BTV,JFK,NO_DELAY
12,16,YX,MSP,LGA,NO_DELAY
10,6,UA,PHX,IAH,NO_DELAY
5,12,DL,AUS,DTW,NO_DELAY
8,17,DL,SLC,LAS,NO_DELAY
3,19,MQ,XNA,DFW,MAJOR_DELAY
8,17,OO,LGA,MKE,NO_DELAY
5,7,B6,ATL,FLL,MAJOR_DELAY
10,12,UA,EWR,TPA,NO_DELAY
1,21,YV,DFW,BHM,NO_DELAY
7,12,AA,SAT,DFW,NO_DELAY
8,9,YV,ATL,IAH,NO_DELAY
8,10,AA,DFW,MEM,NO_DELAY
9,21,B6,FLL,ATL,NO_DELAY
1,17,EV,IAD,SYR,NO_DELAY
1,14,OO,ORD,LGA,SEVERE_DELAY
5,5,OO,IND,DEN,NO_DELAY
6,20,OH,CAE,DCA,SEVERE_DELAY
1,8,WN,BNA,MSY,MINOR_DELAY
12,12,EV,BTV,EWR,MAJOR_DELAY
8,11,DL,JFK,SEA,NO_DELAY
1,11,AA,CLT,MCO,NO_DELAY
7,12,WN,RDU,DAL,NO_DELAY
12,14,DL,MSP,AUS,NO_DELAY
9,11,UA,PDX,SFO,NO_DELAY
2,17,AA,PHL,MIA,NO_DELAY
7,15,B6,JFK,TPA,MAJOR_DELAY
3,13,WN,MAF,DAL,NO_DELAY
9,17,AA,EWR,MIA,MINOR_DELAY
9,20,F9,COS,PHX,MINOR_DELAY
9,13,HA,HNL,LIH,NO_DELAY
10,17,F9,SNA,DEN,MAJOR_DELAY
1,7,WN,PHX,ONT,NO_DELAY
11,10,WN,TUL,LAS,NO_DELAY
1,17,YV,IAD,PIT,NO_DELAY
1,20,OO,MDW,MSP,MINOR_DELAY
7,18,DL,ORD,DTW,NO_DELAY
9,12,WN,CVG,BWI,MINOR_DELAY
9,19,9E,ATL,SHV,NO_DELAY
12,7,B6,BUF,JFK,NO_DELAY
12,9,9E,PIT,RDU,NO_DELAY
11,6,AA,AUS,CLT,NO_DELAY
12,13,WN,GEG,DEN,NO_DELAY
11,20,OO,SEA,FAT,NO_DELAY
6,9,WN,DEN,SLC,NO_DELAY
2,8,OH,PVD,DCA,NO_DELAY
2,15,AA,GEG,PHX,NO_DELAY
5,18,YX,LGA,DCA,NO_DELAY
5,18,HA,OGG,HNL,NO_DELAY
4,7,G4,PIE,SWF,NO_DELAY
6,12,AA,MCI,DFW,MAJOR_DELAY
9,20,OO,SLC,TUS,NO_DELAY
2,12,AA,CLT,SJU,NO_DELAY
3,9,B6,FLL,BOS,NO_DELAY
8,22,MQ,DFW,DRT,NO_DELAY
2,10,OO,MSP,IND,NO_DELAY
10,8,DL,MSP,DTW,NO_DELAY
2,8,WN,HOU,ELP,NO_DELAY
5,14,WN,LAS,MKE,NO_DELAY
7,6,9E,JAX,LGA,NO_DELAY
7,18,OO,FAT,SFO,MAJOR_DELAY
11,8,WN,MCI,DCA,NO_DELAY
10,18,WN,HOU,DEN,NO_DELAY
6,14,B6,MSY,JFK,MAJOR_DELAY
4,18,DL,RIC,ATL,NO_DELAY
12,19,WN,PHX,SFO,NO_DELAY
10,13,DL,MSP,CLE,NO_DELAY
11,13,9E,MKE,LGA,NO_DELAY
12,11,AS,SEA,ABQ,NO_DELAY
9,17,WN,PHX,LAX,MAJOR_DELAY
5,8,OO,BUR,SJC,NO_DELAY
4,7,AA,SAT,ORD,NO_DELAY
11,16,DL,DTW,DEN,NO_DELAY
3,13,WN,DEN,SNA,NO_DELAY
9,13,AA,ORD,DCA,NO_DELAY
5,9,UA,LAS,SFO,NO_DELAY
1,6,YX,RIC,MIA,NO_DELAY
9,17,DL,MCI,MSP,MINOR_DELAY
5,18,AA,STL,ORD,NO_DELAY
6,11,WN,IND,BWI,NO_DELAY
8,17,AA,ORD,SFO,SEVERE_DELAY
7,20,UA,DFW,ORD,SEVERE_DELAY
11,14,OO,SDF,DTW,NO_DELAY
9,9,WN,DAL,SAT,NO_DELAY
1,10,WN,BNA,BWI,NO_DELAY
4,18,B6,OAK,LGB,NO_DELAY
10,12,MQ,DFW,LBB,NO_DELAY
5,22,AA,ORD,TUS,MAJOR_DELAY
1,10,AA,DFW,RDU,NO_DELAY
11,12,OO,FAT,DEN,NO_DELAY
4,14,UA,IAD,LAX,NO_DELAY
6,10,OO,BHM,LGA,NO_DELAY
10,10,AA,LAX,CLT,NO_DELAY
9,5,9E,BTV,JFK,NO_DELAY
6,6,WN,MCO,MDW,NO_DELAY
3,14,DL,ATL,DTW,NO_DELAY
9,17,DL,EYW,ATL,NO_DELAY
3,17,MQ,SAV,MIA,NO_DELAY
8,7,WN,LAX,ELP,NO_DELAY
12,8,MQ,MIA,CVG,NO_DELAY
7,5,YV,ABQ,IAH,NO_DELAY
12,12,WN,OAK,SAN,MAJOR_DELAY
6,21,OO,MGM,ATL,MAJOR_DELAY
6,21,OH,PHL,HVN,NO_DELAY
8,7,MQ,ORD,GSO,NO_DELAY
10,12,NK,MSP,MSY,MINOR_DELAY
12,16,AA,CLT,LAX,NO_DELAY
3,5,YX,ROC,CLT,NO_DELAY
6,15,UA,KOA,LAX,NO_DELAY
9,19,DL,ATL,AUS,NO_DELAY
6,6,9E,JFK,ORD,NO_DELAY
10,6,B6,SYR,MCO,NO_DELAY
9,16,B6,FLL,JFK,MINOR_DELAY
8,7,WN,SAN,MCI,NO_DELAY
9,9,WN,ATL,MDW,NO_DELAY
11,7,UA,MDT,ORD,NO_DELAY
9,12,OO,DFW,SBN,NO_DELAY
7,9,F9,SAT,SAN,NO_DELAY
9,6,OO,BOI,SAN,NO_DELAY
2,7,DL,ATL,CVG,NO_DELAY
1,17,UA,IAD,LAX,NO_DELAY
2,18,NK,DFW,FLL,NO_DELAY
10,15,B6,BOS,CHS,NO_DELAY
2,15,F9,RDU,MCO,SEVERE_DELAY
8,19,WN,LAS,IND,NO_DELAY
12,7,HA,SAN,OGG,NO_DELAY
7,19,YX,EWR,OMA,NO_DELAY
12,18,OH,DFW,DAY,NO_DELAY
8,9,OO,PDX,DAL,NO_DELAY
9,7,DL,DTW,LGA,NO_DELAY
7,13,WN,LAS,SFO,NO_DELAY
9,16,AA,CLT,PHL,NO_DELAY
4,9,DL,TPA,ATL,NO_DELAY
1,8,UA,ORD,BTV,NO_DELAY
3,16,UA,PHX,SFO,NO_DELAY
2,10,UA,ORD,JAC,NO_DELAY
1,18,WN,CMH,LAS,NO_DELAY
5,22,AA,DFW,MAF,NO_DELAY
3,18,AA,DFW,LGA,MAJOR_DELAY
5,8,NK,PHL,MYR,NO_DELAY
5,18,OO,SNA,LAS,NO_DELAY
4,8,EV,BNA,EWR,MINOR_DELAY
2,11,OO,SLC,IDA,NO_DELAY
1,6,WN,RSW,BWI,NO_DELAY
4,14,AS,KOA,SFO,NO_DELAY
4,5,YV,BHM,DFW,NO_DELAY
12,22,DL,ATL,DEN,NO_DELAY
3,17,AA,BNA,DFW,NO_DELAY
2,6,G4,SFB,LCK,NO_DELAY
10,15,EV,EWR,MEM,MINOR_DELAY
7,15,NK,ATL,ACY,NO_DELAY
10,16,9E,BOS,RDU,NO_DELAY
4,22,OH,DCA,BDL,NO_DELAY
4,15,OO,CHO,ORD,NO_DELAY
12,14,DL,JFK,JAX,NO_DELAY
3,11,UA,IAH,TPA,NO_DELAY
7,20,DL,SLC,MSO,NO_DELAY
7,11,OH,VPS,DCA,MINOR_DELAY
11,7,DL,FAR,MSP,NO_DELAY
4,17,OO,PDX,BUR,MINOR_DELAY
11,13,OO,PDX,TUS,NO_DELAY
2,9,AS,SFO,JFK,NO_DELAY
10,8,DL,DTW,MSY,NO_DELAY
3,5,AA,SEA,ORD,NO_DELAY
2,16,DL,SEA,SFO,NO_DELAY
7,5,WN,BDL,MCO,MINOR_DELAY
3,17,NK,DFW,LAS,NO_DELAY
7,16,UA,IAH,LAX,NO_DELAY
5,13,OH,CLT,IAD,NO_DELAY
6,6,UA,LAS,EWR,NO_DELAY
9,15,DL,MCO,JFK,NO_DELAY
11,9,UA,DEN,BZN,NO_DELAY
11,18,DL,MCO,LAX,NO_DELAY
5,6,B6,BOS,HOU,NO_DELAY
2,21,WN,DEN,OAK,NO_DELAY
6,20,MQ,DFW,CLL,NO_DELAY
12,18,WN,DAL,PHX,NO_DELAY
8,5,NK,MCO,ATL,NO_DELAY
10,11,AA,ATL,LAX,NO_DELAY
9,8,F9,ORD,MCO,NO_DELAY
12,13,OO,ORD,SLC,NO_DELAY
12,19,AA,PBI,DFW,NO_DELAY
1,9,HA,HNL,KOA,NO_DELAY
4,6,DL,IAH,ATL,NO_DELAY
10,13,OO,SFO,AUS,NO_DELAY
2,6,WN,LAS,SAN,NO_DELAY
3,21,EV,ORD,TYS,MINOR_DELAY
12,12,OO,ORD,FNT,NO_DELAY
8,14,OO,DAL,SJC,NO_DELAY
1,17,9E,DFW,JFK,NO_DELAY
4,16,AA,DCA,BOS,SEVERE_DELAY
10,20,WN,DAL,TUL,NO_DELAY
4,20,AA,DFW,BUF,MAJOR_DELAY
4,16,OO,BNA,ORD,NO_DELAY
7,12,B6,PWM,JFK,NO_DELAY
3,22,MQ,DFW,TYR,NO_DELAY
10,15,EV,IAH,IND,NO_DELAY
7,19,UA,DFW,ORD,NO_DELAY
10,19,9E,AGS,ATL,NO_DELAY
4,18,OO,ORD,OKC,NO_DELAY
6,15,AA,MIA,JFK,NO_DELAY
5,7,AA,PHL,PIT,NO_DELAY
4,19,B6,FLL,HPN,NO_DELAY
8,11,YX,ORD,DCA,NO_DELAY
8,13,AS,ANC,SEA,NO_DELAY
8,11,WN,BWI,CLE,NO_DELAY
9,11,DL,AUS,ATL,NO_DELAY
3,7,9E,JFK,PIT,NO_DELAY
7,22,UA,IAH,EWR,SEVERE_DELAY
3,5,OO,PIB,MEI,NO_DELAY
3,21,OO,PSP,SFO,NO_DELAY
8,20,UA,KOA,LAX,NO_DELAY
7,16,DL,LAX,SFO,NO_DELAY
10,13,WN,RNO,SAN,NO_DELAY
6,12,MQ,DFW,MSO,NO_DELAY
4,9,DL,ORF,ATL,NO_DELAY
5,7,YX,CLT,EWR,NO_DELAY
7,12,DL,BOI,SLC,NO_DELAY
12,10,WN,DEN,SAT,NO_DELAY
3,12,OO,ORD,AUS,NO_DELAY
3,6,NK,SAN,LAS,NO_DELAY
7,20,B6,SFO,JFK,NO_DELAY
2,7,OO,LAX,FAT,NO_DELAY
9,16,YX,MCI,MIA,NO_DELAY
4,6,OO,LGA,BNA,NO_DELAY
2,14,AS,HNL,SAN,NO_DELAY
10,11,YX,CLT,MHT,NO_DELAY
6,16,UA,PDX,DEN,NO_DELAY
9,18,WN,RDU,BNA,NO_DELAY
4,16,EV,EWR,CLE,NO_DELAY
2,18,UA,IAH,LAS,MINOR_DELAY
8,7,UA,ORD,CMH,NO_DELAY
8,6,DL,RDU,ATL,NO_DELAY
12,14,AA,DEN,LAX,NO_DELAY
5,7,WN,HOU,DCA,NO_DELAY
10,21,NK,LAS,SAN,NO_DELAY
11,19,AS,SEA,ORD,MAJOR_DELAY
6,17,OO,BNA,DEN,NO_DELAY
8,7,OO,ORD,PIT,NO_DELAY
10,12,F9,DEN,XNA,NO_DELAY
11,18,OO,SAT,MSP,NO_DELAY
8,17,OO,RAP,SLC,NO_DELAY
4,12,OO,SBP,DEN,NO_DELAY
4,20,OO,SLC,OKC,NO_DELAY
2,16,MQ,LGA,PWM,NO_DELAY
7,12,AA,PHL,LAX,NO_DELAY
10,17,OO,LAX,DAL,NO_DELAY
10,10,WN,STL,ATL,NO_DELAY
8,16,HA,HNL,KOA,MAJOR_DELAY
2,8,AA,CLT,SFO,MINOR_DELAY
9,12,MQ,LGA,SAV,NO_DELAY
2,21,DL,ATL,MSY,NO_DELAY
5,14,WN,ALB,MDW,NO_DELAY
6,20,UA,LAX,ORD,MAJOR_DELAY
1,5,9E,MSN,LGA,NO_DELAY
9,21,HA,HNL,LIH,NO_DELAY
9,6,DL,GEG,MSP,NO_DELAY
11,12,AA,DEN,CLT,NO_DELAY
9,15,NK,RSW,ORD,NO_DELAY
4,16,DL,BNA,SLC,NO_DELAY
7,8,9E,RDU,IND,NO_DELAY
2,7,DL,SMF,LAX,MAJOR_DELAY
2,12,WN,MCI,BNA,NO_DELAY
2,20,G4,MOT,LAS,NO_DELAY
3,15,AS,ANC,CDV,NO_DELAY
4,21,G4,TOL,PGD,NO_DELAY
12,15,WN,BDL,BWI,MINOR_DELAY
9,20,WN,DEN,MSP,NO_DELAY
11,14,WN,PHL,MCO,NO_DELAY
10,7,WN,STL,DAL,MAJOR_DELAY
3,6,WN,TPA,DAL,NO_DELAY
9,7,OO,SDF,ORD,NO_DELAY
1,15,WN,BUR,SJC,NO_DELAY
7,22,DL,LAX,MCO,NO_DELAY
4,13,DL,ATL,LGA,NO_DELAY
1,19,WN,DAL,PHX,MAJOR_DELAY
4,5,OO,BFL,SFO,NO_DELAY
11,6,WN,MCO,PVD,NO_DELAY
10,13,WN,HOU,MDW,NO_DELAY
3,16,OH,GSP,DCA,NO_DELAY
4,6,G4,SFB,GRR,NO_DELAY
3,7,B6,DCA,BDL,NO_DELAY
3,17,YX,PHL,SDF,NO_DELAY
6,11,YV,SDF,DFW,MINOR_DELAY
6,13,EV,RIC,ORD,NO_DELAY
10,9,WN,LBB,DAL,NO_DELAY
11,7,HA,KOA,HNL,NO_DELAY
7,8,WN,BWI,AUS,NO_DELAY
5,16,UA,EWR,SEA,NO_DELAY
11,14,DL,FLL,ATL,NO_DELAY
12,6,B6,LAS,BOS,NO_DELAY
10,13,AS,SAN,SEA,MINOR_DELAY
9,10,F9,ATL,LAX,NO_DELAY
1,11,OH,ABE,CLT,NO_DELAY
4,12,MQ,DFW,LIT,NO_DELAY
11,21,UA,IAH,DEN,NO_DELAY
12,10,WN,OAK,GEG,NO_DELAY
10,21,MQ,ORD,TOL,NO_DELAY
8,19,AS,STL,SEA,NO_DELAY
6,11,EV,DAY,ORD,MINOR_DELAY
3,6,OO,LSE,MSP,NO_DELAY
1,10,OH,GNV,CLT,NO_DELAY
11,13,AA,LAX,CLT,NO_DELAY
4,13,WN,AUS,BNA,NO_DELAY
6,18,MQ,CMH,ORD,NO_DELAY
10,11,WN,OKC,HOU,NO_DELAY
7,18,OH,BHM,CLT,NO_DELAY
11,10,MQ,ORD,SUX,NO_DELAY
12,8,WN,BWI,CVG,NO_DELAY
8,16,OO,MHT,ORD,MINOR_DELAY
10,15,AS,SEA,LAS,NO_DELAY
7,17,WN,FLL,SAT,MAJOR_DELAY
12,13,OO,SBA,SLC,NO_DELAY
10,7,UA,IAH,SEA,NO_DELAY
8,12,AA,BOS,PHX,NO_DELAY
8,4,AA,SEA,PHX,NO_DELAY
7,19,OH,PWM,DCA,NO_DELAY
5,0,AA,LAS,CLT,NO_DELAY
1,8,UA,IAD,BOS,NO_DELAY
1,15,AA,SJU,CLT,MINOR_DELAY
3,6,AA,LAS,PHL,NO_DELAY
7,6,OH,DAY,LGA,NO_DELAY
10,6,UA,GRR,DEN,NO_DELAY
4,6,UA,TPA,EWR,MINOR_DELAY
5,11,DL,SAN,MSP,NO_DELAY
6,18,YV,MCI,IAH,NO_DELAY
4,9,AS,LAX,HNL,NO_DELAY
9,14,YV,DFW,TLH,NO_DELAY
6,9,AA,OMA,DFW,NO_DELAY
1,14,EV,PNS,ORD,NO_DELAY
9,7,OO,ORD,CLE,NO_DELAY
12,13,DL,TPA,DTW,NO_DELAY
11,14,WN,PHL,PHX,NO_DELAY
3,13,OO,ATL,FWA,NO_DELAY
5,17,YV,DTW,IAH,NO_DELAY
1,15,AA,PHX,SJC,MINOR_DELAY
4,21,UA,OGG,LAX,NO_DELAY
9,11,DL,SEA,MSP,NO_DELAY
1,10,HA,ITO,HNL,NO_DELAY
3,12,YV,IAD,ORF,NO_DELAY
6,17,WN,STL,PHX,MINOR_DELAY
11,12,AA,DFW,ORD,NO_DELAY
6,21,AA,DFW,SAT,NO_DELAY
1,17,WN,SAT,DAL,NO_DELAY
7,6,UA,LAX,DEN,MINOR_DELAY
7,11,EV,MAF,IAH,NO_DELAY
10,20,UA,EWR,ORD,NO_DELAY
3,6,WN,MCO,CMH,NO_DELAY
2,9,B6,ATL,BOS,NO_DELAY
6,8,AA,DFW,SMF,MINOR_DELAY
10,7,DL,FLL,JFK,NO_DELAY
3,21,DL,ATL,PWM,NO_DELAY
10,20,DL,SLC,SEA,NO_DELAY
11,17,NK,FLL,MYR,NO_DELAY
4,17,WN,ABQ,DAL,NO_DELAY
11,11,UA,IAH,LAX,NO_DELAY
10,18,B6,BOS,RIC,NO_DELAY
8,8,AA,COS,DFW,NO_DELAY
7,13,UA,ORD,BOS,NO_DELAY
8,21,AA,BWI,CLT,SEVERE_DELAY
8,16,UA,ORD,SMF,MINOR_DELAY
9,12,9E,DTW,TYS,NO_DELAY
1,21,DL,ATL,TUL,NO_DELAY
7,19,OH,AVL,CLT,NO_DELAY
7,10,WN,LAS,SAN,NO_DELAY
5,20,9E,MSP,XNA,NO_DELAY
4,21,WN,HOU,HRL,MINOR_DELAY
2,12,DL,LAX,MSY,NO_DELAY
1,13,OO,DFW,LAW,NO_DELAY
8,9,UA,MCO,ORD,NO_DELAY
7,11,WN,HOU,DAL,NO_DELAY
4,8,EV,EWR,GSP,NO_DELAY
11,10,WN,PVD,MCO,NO_DELAY
1,9,OO,SNA,LAS,NO_DELAY
7,10,UA,LAX,ORD,NO_DELAY
6,14,AA,DFW,MSY,NO_DELAY
1,21,AA,PHX,PDX,NO_DELAY
5,20,UA,EWR,LAS,MAJOR_DELAY
12,20,9E,BTR,ATL,MAJOR_DELAY
8,9,OO,SLC,OKC,NO_DELAY
2,6,YX,LGA,DCA,NO_DELAY
9,5,OO,SEA,DAL,NO_DELAY
2,19,AS,EWR,SFO,MINOR_DELAY
10,20,B6,BOS,JFK,NO_DELAY
11,19,AS,BUR,SEA,MINOR_DELAY
12,14,DL,MCI,SLC,MINOR_DELAY
8,11,OO,DEN,ASE,NO_DELAY
5,13,AA,PHL,MSP,NO_DELAY
1,21,DL,ATL,BHM,NO_DELAY
5,9,9E,LGA,CLE,NO_DELAY
6,19,WN,BNA,AUS,MINOR_DELAY
7,21,G4,CVG,AUS,SEVERE_DELAY
1,5,MQ,MSN,ORD,NO_DELAY
9,14,WN,MCI,STL,NO_DELAY
5,5,WN,DTW,MDW,NO_DELAY
4,14,DL,DFW,LGA,NO_DELAY
9,18,AA,ORD,SAN,NO_DELAY
8,7,UA,DEN,MCO,MINOR_DELAY
1,17,OO,DCA,ORD,SEVERE_DELAY
5,12,AA,DFW,IND,NO_DELAY
10,20,WN,LAX,MDW,NO_DELAY
10,14,AA,JAX,CLT,MINOR_DELAY
8,12,DL,ATL,IND,NO_DELAY
9,18,WN,SJC,BUR,NO_DELAY
4,13,DL,SFO,DTW,NO_DELAY
6,6,AA,RIC,CLT,NO_DELAY
5,18,WN,DAL,LBB,NO_DELAY
3,17,OO,SFO,SLC,NO_DELAY
4,11,OH,CLT,MYR,MAJOR_DELAY
2,9,AA,CLT,BOS,NO_DELAY
12,14,NK,ORD,FLL,MINOR_DELAY
9,16,OO,GEG,SEA,NO_DELAY
9,18,B6,MCO,SLC,NO_DELAY
12,5,DL,VPS,ATL,NO_DELAY
5,18,OO,CLE,ORD,SEVERE_DELAY
7,15,WN,MDW,LAX,MINOR_DELAY
2,7,9E,ORF,JFK,NO_DELAY
7,6,AA,BOS,CLT,NO_DELAY
3,5,AA,PBI,CLT,NO_DELAY
5,9,UA,SEA,SFO,NO_DELAY
12,7,WN,MHT,BWI,NO_DELAY
12,21,DL,ATL,SAV,NO_DELAY
11,9,EV,EWR,ORF,MINOR_DELAY
4,17,OO,SLC,GJT,MINOR_DELAY
1,11,AS,PSG,JNU,NO_DELAY
1,15,WN,LAS,RNO,NO_DELAY
6,15,OO,IAH,DTW,NO_DELAY
2,20,WN,DAL,DCA,MAJOR_DELAY
11,21,UA,ORD,PHL,MINOR_DELAY
6,6,UA,PIT,DEN,NO_DELAY
3,16,9E,CLE,LGA,MINOR_DELAY
6,7,DL,MIA,LGA,NO_DELAY
8,14,WN,BWI,RDU,NO_DELAY
3,14,WN,BWI,ECP,NO_DELAY
2,13,UA,ORD,OMA,MAJOR_DELAY
5,18,AA,CLT,SMF,NO_DELAY
3,5,DL,BWI,ATL,NO_DELAY
12,11,OH,CLT,LIT,MINOR_DELAY
9,8,OO,BOI,LAX,NO_DELAY
6,16,AA,GSP,DFW,SEVERE_DELAY
5,8,YV,IAD,BUF,NO_DELAY
2,17,WN,ATL,MSY,NO_DELAY
12,11,OH,BHM,DCA,NO_DELAY
4,8,AS,SFO,SEA,NO_DELAY
6,20,WN,ATL,MSY,MINOR_DELAY
11,9,AA,PVD,CLT,NO_DELAY
10,15,AA,FLL,DFW,NO_DELAY
12,20,WN,BOS,STL,NO_DELAY
6,15,OO,RST,MSP,NO_DELAY
7,8,MQ,CMI,ORD,NO_DELAY
10,10,AS,LAX,EWR,MINOR_DELAY
12,6,WN,SMF,SEA,NO_DELAY
1,11,AA,SFO,ORD,NO_DELAY
10,8,AA,LAX,ORD,NO_DELAY
8,14,EV,SLC,IAH,NO_DELAY
9,14,WN,DCA,MDW,NO_DELAY
12,19,YX,ATL,IAH,NO_DELAY
9,20,UA,DCA,ORD,SEVERE_DELAY
5,22,OO,JMS,DVL,NO_DELAY
3,18,NK,IAH,LAX,SEVERE_DELAY
6,18,EV,ROC,EWR,MAJOR_DELAY
6,14,AA,DFW,MSY,NO_DELAY
8,17,9E,ATL,CSG,MINOR_DELAY
3,14,WN,MSP,MDW,NO_DELAY
12,18,DL,ATL,PBI,NO_DELAY
12,11,DL,SEA,PHX,NO_DELAY
2,17,OO,DEN,BIS,NO_DELAY
11,19,YX,LGA,DCA,MINOR_DELAY
4,10,OO,ATL,DHN,NO_DELAY
4,7,F9,MCO,CLE,NO_DELAY
3,13,WN,STL,MCI,NO_DELAY
12,7,UA,IAH,SEA,MINOR_DELAY
12,11,AA,IAH,CLT,NO_DELAY
12,11,MQ,ORD,GSO,NO_DELAY
1,19,DL,ATL,EWR,MAJOR_DELAY
6,13,G4,AZA,GJT,MINOR_DELAY
7,12,F9,MCO,RDU,MAJOR_DELAY
3,22,DL,SLC,BZN,NO_DELAY
1,15,9E,HPN,ATL,NO_DELAY
1,18,OO,ATL,MLU,MAJOR_DELAY
6,13,WN,DAL,HOU,MINOR_DELAY
10,7,AA,GSO,DFW,MINOR_DELAY
5,9,OO,SFO,EUG,NO_DELAY
4,15,WN,PHX,ABQ,NO_DELAY
12,7,OO,IAH,MSP,NO_DELAY
8,12,YV,IAD,PWM,NO_DELAY
2,20,UA,EWR,PBI,NO_DELAY
12,8,WN,SMF,DEN,NO_DELAY
7,20,B6,AUS,BOS,MINOR_DELAY
4,18,AA,PHL,ORD,MAJOR_DELAY
